"parameter","true","point","lwr","upr","covers","time","fail","method","replicate"
"beta",9,6.72731571941185,2.44772639529831,19.464407641024,TRUE,5.23599999999999,FALSE,"fixed",26
"p_hat",0.1,0.128737994120016,0.0603622212112644,0.261170914586277,TRUE,5.23599999999999,FALSE,"fixed",26
"n_iter",NA,1000,1000,1000,NA,5.23599999999999,FALSE,"fixed",26
"mu",100,132.827202973853,13.2261903113295,1749.23421117019,TRUE,2.01999999999998,FALSE,"adaptive",27
"alpha",1,1.29500569406627,0.942212406826848,1.89105951462796,TRUE,2.01999999999998,FALSE,"adaptive",27
"beta",9,15.6480182041456,1.04519258460029,366.451263554097,TRUE,2.01999999999998,FALSE,"adaptive",27
"p_hat",0.1,0.0764329733491635,0.00509384068907087,0.498405309499326,TRUE,2.01999999999998,FALSE,"adaptive",27
"n_iter",NA,209,180,230,NA,2.01999999999998,FALSE,"adaptive",27
"mu",100,132.769813655022,11.526595792608,1242.77320712641,TRUE,5.60500000000002,FALSE,"fixed",27
"alpha",1,1.29483684669464,0.89682327007113,1.87184562727865,TRUE,5.60500000000002,FALSE,"fixed",27
"beta",9,15.6396028126273,0.760922894590131,253.219416343214,TRUE,5.60500000000002,FALSE,"fixed",27
"p_hat",0.1,0.0764617473470324,0.00751738859701562,0.530822145407467,TRUE,5.60500000000002,FALSE,"fixed",27
"n_iter",NA,1000,1000,1000,NA,5.60500000000002,FALSE,"fixed",27
"mu",100,97.2077311615052,30.1479278141643,327.016717309537,TRUE,1.00600000000009,FALSE,"adaptive",28
"alpha",1,1.04415210573041,0.750534885898185,1.40924348235262,TRUE,1.00600000000009,FALSE,"adaptive",28
"beta",9,8.71176694588049,1.78019948328787,44.3588955703813,TRUE,1.00600000000009,FALSE,"adaptive",28
"p_hat",0.1,0.107027549142897,0.0283032768066061,0.30866901599668,TRUE,1.00600000000009,FALSE,"adaptive",28
"n_iter",NA,161,124,182,NA,1.00600000000009,FALSE,"adaptive",28
"mu",100,97.1901356946454,31.3403563578178,322.048614327507,TRUE,5.32799999999997,FALSE,"fixed",28
"alpha",1,1.04408325918987,0.773582362809271,1.41648823804274,TRUE,5.32799999999997,FALSE,"fixed",28
"beta",9,8.70952791415175,2.00835388936065,41.0479103766209,TRUE,5.32799999999997,FALSE,"fixed",28
"p_hat",0.1,0.107045815199558,0.0304226080817991,0.294283239119229,TRUE,5.32799999999997,FALSE,"fixed",28
"n_iter",NA,1000,1000,1000,NA,5.32799999999997,FALSE,"fixed",28
"mu",100,83.6854101414501,38.490648644415,197.715554262552,TRUE,0.869000000000028,FALSE,"adaptive",29
"alpha",1,0.934604300197874,0.698277208062267,1.25824516971718,TRUE,0.869000000000028,FALSE,"adaptive",29
"beta",9,6.69793969175944,2.36417609100163,22.7323251844911,TRUE,0.869000000000028,FALSE,"adaptive",29
"p_hat",0.1,0.122449906765385,0.0500119288193581,0.241398104590846,TRUE,0.869000000000028,FALSE,"adaptive",29
"n_iter",NA,142,101,164,NA,0.869000000000028,FALSE,"adaptive",29
"mu",100,83.6880657335157,36.9393043359458,191.685241151802,TRUE,5.23900000000003,FALSE,"fixed",29
"alpha",1,0.934610960581906,0.676817115443442,1.24287537373109,TRUE,5.23900000000003,FALSE,"fixed",29
"beta",9,6.69821881059634,2.09375340256217,20.4637919213504,TRUE,5.23900000000003,FALSE,"fixed",29
"p_hat",0.1,0.122446194740386,0.053296506768563,0.255256175469885,TRUE,5.23900000000003,FALSE,"fixed",29
"n_iter",NA,1000,1000,1000,NA,5.23900000000003,FALSE,"fixed",29
"mu",100,72.3952545518457,35.7360403188532,139.744309269193,TRUE,0.776000000000067,FALSE,"adaptive",30
"alpha",1,0.866650154260569,0.634884779320062,1.19106012236765,TRUE,0.776000000000067,FALSE,"adaptive",30
"beta",9,5.56385983871443,2.00825392001351,14.730565955207,TRUE,0.776000000000067,FALSE,"adaptive",30
"p_hat",0.1,0.134771605239295,0.0688614330988489,0.255550596830826,TRUE,0.776000000000067,FALSE,"adaptive",30
"n_iter",NA,126,89,148,NA,0.776000000000067,FALSE,"adaptive",30
"mu",100,72.4073539360369,37.1270917424884,143.548081132024,TRUE,5.303,FALSE,"fixed",30
"alpha",1,0.866655704954059,0.627423546072765,1.16229172868446,TRUE,5.303,FALSE,"fixed",30
"beta",9,5.56508505783236,2.08172312678907,14.9169894821559,TRUE,5.303,FALSE,"fixed",30
"p_hat",0.1,0.134746678530401,0.0694279652831753,0.250269653705294,TRUE,5.303,FALSE,"fixed",30
"n_iter",NA,1000,1000,1000,NA,5.303,FALSE,"fixed",30
"mu",100,64.255163099595,33.5428231850764,128.421975762,TRUE,0.69399999999996,FALSE,"adaptive",31
"alpha",1,1.06714194072451,0.783401514357348,1.42572144460447,TRUE,0.69399999999996,FALSE,"adaptive",31
"beta",9,5.64715333044499,2.14013688508317,15.7055405446387,TRUE,0.69399999999996,FALSE,"adaptive",31
"p_hat",0.1,0.158935807501154,0.075468238181384,0.28770184098834,TRUE,0.69399999999996,FALSE,"adaptive",31
"n_iter",NA,114,85,135,NA,0.69399999999996,FALSE,"adaptive",31
"mu",100,64.2374931333065,32.5826781629441,114.639316221563,TRUE,5.13799999999992,FALSE,"fixed",31
"alpha",1,1.06698058124532,0.795186449515879,1.39018019151805,TRUE,5.13799999999992,FALSE,"fixed",31
"beta",9,5.64457851133069,2.01507543948553,13.9554377238545,TRUE,5.13799999999992,FALSE,"fixed",31
"p_hat",0.1,0.158976560666144,0.0870492531432897,0.296251037547993,TRUE,5.13799999999992,FALSE,"fixed",31
"n_iter",NA,1000,1000,1000,NA,5.13799999999992,FALSE,"fixed",31
"mu",100,55.1051006431934,36.4465357661404,86.3870842629748,FALSE,0.620000000000005,FALSE,"adaptive",32
"alpha",1,0.779595397067645,0.56407037323417,1.08198991519873,TRUE,0.620000000000005,FALSE,"adaptive",32
"beta",9,3.64394262361046,1.82117379885332,8.00134616224615,FALSE,0.620000000000005,FALSE,"adaptive",32
"p_hat",0.1,0.176237978157615,0.110644149982653,0.256076746225341,FALSE,0.620000000000005,FALSE,"adaptive",32
"n_iter",NA,101,74,122,NA,0.620000000000005,FALSE,"adaptive",32
"mu",100,55.09715548364,35.7739498840663,83.5015605497887,FALSE,5.18700000000001,FALSE,"fixed",32
"alpha",1,0.779486962347106,0.557185265603191,1.0709297069989,TRUE,5.18700000000001,FALSE,"fixed",32
"beta",9,3.6429412214623,1.63425532948369,7.68418089004757,FALSE,5.18700000000001,FALSE,"fixed",32
"p_hat",0.1,0.176257686942396,0.11475513900265,0.261685480327289,FALSE,5.18700000000001,FALSE,"fixed",32
"n_iter",NA,1000,1000,1000,NA,5.18700000000001,FALSE,"fixed",32
"mu",100,86.651501366285,35.9331232534265,225.394086588801,TRUE,0.90300000000002,FALSE,"adaptive",33
"alpha",1,1.01424867775319,0.760475467069299,1.42214876916513,TRUE,0.90300000000002,FALSE,"adaptive",33
"beta",9,7.62236301196952,2.33284875679682,25.8974224964738,TRUE,0.90300000000002,FALSE,"adaptive",33
"p_hat",0.1,0.117435947590432,0.0437753442310598,0.265263764834072,TRUE,0.90300000000002,FALSE,"adaptive",33
"n_iter",NA,147.5,98,168,NA,0.90300000000002,FALSE,"adaptive",33
"mu",100,86.662559533394,35.187070189875,200.893341290531,TRUE,5.00099999999998,FALSE,"fixed",33
"alpha",1,1.01416590165557,0.751700647495842,1.36283029934984,TRUE,5.00099999999998,FALSE,"fixed",33
"beta",9,7.62295119314127,2.36863217774405,23.6454848480815,TRUE,5.00099999999998,FALSE,"fixed",33
"p_hat",0.1,0.117419492004632,0.0481772537229861,0.261596485973957,TRUE,5.00099999999998,FALSE,"fixed",33
"n_iter",NA,1000,1000,1000,NA,5.00099999999998,FALSE,"fixed",33
"mu",100,90.7383307379307,44.8070587176907,190.621185593873,TRUE,0.950000000000045,FALSE,"adaptive",34
"alpha",1,0.73374412706424,0.542383657083439,0.973192704475333,FALSE,0.950000000000045,FALSE,"adaptive",34
"beta",9,6.14881921796678,2.29102250493593,16.9913061889199,TRUE,0.950000000000045,FALSE,"adaptive",34
"p_hat",0.1,0.106609135329496,0.0500438058422623,0.205575471883547,TRUE,0.950000000000045,FALSE,"adaptive",34
"n_iter",NA,151.5,94,175,NA,0.950000000000045,FALSE,"adaptive",34
"mu",100,90.742485142515,43.7605454479066,185.870195655275,TRUE,5.26400000000001,FALSE,"fixed",34
"alpha",1,0.733914172886363,0.550486892022197,1.02949363508185,TRUE,5.26400000000001,FALSE,"fixed",34
"beta",9,6.15038649333168,2.30268348086223,16.1534430849308,TRUE,5.26400000000001,FALSE,"fixed",34
"p_hat",0.1,0.106606931984792,0.052925758481563,0.209567735069828,TRUE,5.26400000000001,FALSE,"fixed",34
"n_iter",NA,1000,1000,1000,NA,5.26400000000001,FALSE,"fixed",34
"mu",100,109.76572396967,33.085772023541,415.335216329781,TRUE,1.14400000000001,FALSE,"adaptive",35
"alpha",1,0.974624417390882,0.696972587070973,1.33755916340706,TRUE,1.14400000000001,FALSE,"adaptive",35
"beta",9,10.0525486410865,2.17863167008102,54.3077868240573,TRUE,1.14400000000001,FALSE,"adaptive",35
"p_hat",0.1,0.088383886987392,0.0231412867232599,0.26086792202065,TRUE,1.14400000000001,FALSE,"adaptive",35
"n_iter",NA,178,137,200,NA,1.14400000000001,FALSE,"adaptive",35
"mu",100,109.779684087077,29.152284220961,377.649461122383,TRUE,5.28600000000006,FALSE,"fixed",35
"alpha",1,0.97466724568298,0.73791274151371,1.33168208651271,TRUE,5.28600000000006,FALSE,"fixed",35
"beta",9,10.0543739734164,1.92424531843184,50.9027300126912,TRUE,5.28600000000006,FALSE,"fixed",35
"p_hat",0.1,0.0883727992597503,0.0248653897768453,0.291605221605806,TRUE,5.28600000000006,FALSE,"fixed",35
"n_iter",NA,1000,1000,1000,NA,5.28600000000006,FALSE,"fixed",35
"mu",100,85.6766105046741,39.2208679693019,186.622133869637,TRUE,1.04899999999998,FALSE,"adaptive",36
"alpha",1,0.873915396990228,0.640753432773084,1.17687438926759,TRUE,1.04899999999998,FALSE,"adaptive",36
"beta",9,6.21298906110725,1.97309770379168,18.0780348522489,TRUE,1.04899999999998,FALSE,"adaptive",36
"p_hat",0.1,0.123314121441512,0.0555576933190307,0.250380025496068,TRUE,1.04899999999998,FALSE,"adaptive",36
"n_iter",NA,142,105,167,NA,1.04899999999998,FALSE,"adaptive",36
"mu",100,85.6868346567121,39.5926834272287,186.615718137729,TRUE,7.10500000000002,FALSE,"fixed",36
"alpha",1,0.873959354451617,0.631154074778274,1.17329060732099,TRUE,7.10500000000002,FALSE,"fixed",36
"beta",9,6.21390670419524,2.1497888156315,17.4816514971971,TRUE,7.10500000000002,FALSE,"fixed",36
"p_hat",0.1,0.123303593383431,0.053877300001099,0.245533270172964,TRUE,7.10500000000002,FALSE,"fixed",36
"n_iter",NA,1000,1000,1000,NA,7.10500000000002,FALSE,"fixed",36
"mu",100,156.843722784501,11.6038239158054,1532.39319907749,TRUE,1.91500000000008,FALSE,"adaptive",37
"alpha",1,1.1089503832723,0.775282762715885,1.54630285090712,TRUE,1.91500000000008,FALSE,"adaptive",37
"beta",9,16.4310288769962,0.791585582622867,239.1493787771,TRUE,1.91500000000008,FALSE,"adaptive",37
"p_hat",0.1,0.0632241559021847,0.00593455635458966,0.508575218369963,TRUE,1.91500000000008,FALSE,"adaptive",37
"n_iter",NA,242,198,262,NA,1.91500000000008,FALSE,"adaptive",37
"mu",100,156.782355360279,15.8315453957192,1535.90228709907,TRUE,5.31700000000001,FALSE,"fixed",37
"alpha",1,1.10892739285208,0.796708752865669,1.52474974122682,TRUE,5.31700000000001,FALSE,"fixed",37
"beta",9,16.4241956150569,1.13361679542767,232.966740026423,TRUE,5.31700000000001,FALSE,"fixed",37
"p_hat",0.1,0.0632475681800587,0.00607324622803118,0.429163610228594,TRUE,5.31700000000001,FALSE,"fixed",37
"n_iter",NA,1000,1000,1000,NA,5.31700000000001,FALSE,"fixed",37
"mu",100,133.270684231072,27.041914874649,762.425236432508,TRUE,1.55999999999995,FALSE,"adaptive",38
"alpha",1,0.980539273792581,0.73245864040816,1.36300256167374,TRUE,1.55999999999995,FALSE,"adaptive",38
"beta",9,12.3824375665245,1.67343952715897,103.684619454854,TRUE,1.55999999999995,FALSE,"adaptive",38
"p_hat",0.1,0.0733773084777206,0.012601886260371,0.30121475772327,TRUE,1.55999999999995,FALSE,"adaptive",38
"n_iter",NA,208.5,169,232,NA,1.55999999999995,FALSE,"adaptive",38
"mu",100,133.334864036966,27.4606592963979,723.281463480113,TRUE,5.94999999999993,FALSE,"fixed",38
"alpha",1,0.980611408811895,0.70687610538734,1.40495259129961,TRUE,5.94999999999993,FALSE,"fixed",38
"beta",9,12.3895374204234,1.77953345038206,103.593019031654,TRUE,5.94999999999993,FALSE,"fixed",38
"p_hat",0.1,0.0733433427956822,0.0130153459276108,0.302381206799138,TRUE,5.94999999999993,FALSE,"fixed",38
"n_iter",NA,1000,1000,1000,NA,5.94999999999993,FALSE,"fixed",38
"mu",100,903.278896351858,8.51660777331333e-05,9337640491.7792,TRUE,33.583,FALSE,"adaptive",39
"alpha",1,1.08222141070131,0.784762256779735,1.54244487465616,TRUE,33.583,FALSE,"adaptive",39
"beta",9,109.504815458742,7.13893951192779e-06,1667472300.38167,TRUE,33.583,FALSE,"adaptive",39
"p_hat",0.1,0.00978615072197799,8.37057067462696e-10,0.999991644070322,TRUE,33.583,FALSE,"adaptive",39
"n_iter",NA,1115,1058,1142,NA,33.583,FALSE,"adaptive",39
"mu",100,839.143892129352,9.62770638906499,58270.6363775162,TRUE,16.482,FALSE,"fixed",39
"alpha",1,1.08062179337928,0.863525377813188,1.37115518059016,TRUE,16.482,FALSE,"fixed",39
"beta",9,101.520155917647,1.0021682469486,7394.63059797935,TRUE,16.482,FALSE,"fixed",39
"p_hat",0.1,0.0105322963186774,0.00014934399240526,0.488025143841285,TRUE,16.482,FALSE,"fixed",39
"n_iter",NA,1000,1000,1000,NA,16.482,FALSE,"fixed",39
"mu",100,446.983016719246,0.274996346672754,317232.289129807,TRUE,20.318,FALSE,"adaptive",40
"alpha",1,1.14667842961943,0.800760131419949,1.55834356342942,TRUE,20.318,FALSE,"adaptive",40
"beta",9,47.2789154004243,0.0196537764254799,49782.2547432919,TRUE,20.318,FALSE,"adaptive",40
"p_hat",0.1,0.023679181584099,3.00561809047522e-05,0.978085383337985,TRUE,20.318,FALSE,"adaptive",40
"n_iter",NA,592,540,618,NA,20.318,FALSE,"adaptive",40
"mu",100,446.755403313667,0.428779825041346,345949.050602847,TRUE,22.335,FALSE,"fixed",40
"alpha",1,1.14671454834146,0.843741997197659,1.58045603758404,TRUE,22.335,FALSE,"fixed",40
"beta",9,47.2533346978453,0.0319290915449578,53408.6745969059,TRUE,22.335,FALSE,"fixed",40
"p_hat",0.1,0.0236924252392534,2.71431443949175e-05,0.96456700327914,TRUE,22.335,FALSE,"fixed",40
"n_iter",NA,1000,1000,1000,NA,22.335,FALSE,"fixed",40
"mu",100,120.646862323885,23.870576069814,654.839637896129,TRUE,1.34199999999998,FALSE,"adaptive",41
"alpha",1,1.07280334366913,0.770027057908219,1.51922283696537,TRUE,1.34199999999998,FALSE,"adaptive",41
"beta",9,11.2612139135663,1.49759457589221,95.5393103054229,TRUE,1.34199999999998,FALSE,"adaptive",41
"p_hat",0.1,0.0869792316075931,0.0149097697088958,0.35688054674018,TRUE,1.34199999999998,FALSE,"adaptive",41
"n_iter",NA,192.5,161,214,NA,1.34199999999998,FALSE,"adaptive",41
"mu",100,120.629238602887,20.0176370709945,850.361200226794,TRUE,5.67499999999995,FALSE,"fixed",41
"alpha",1,1.0727786392824,0.758003708886623,1.59151452252424,TRUE,5.67499999999995,FALSE,"fixed",41
"beta",9,11.2593129435,1.24597178753112,131.946184981825,TRUE,5.67499999999995,FALSE,"fixed",41
"p_hat",0.1,0.0869908102839727,0.0117412094163167,0.387042125427407,TRUE,5.67499999999995,FALSE,"fixed",41
"n_iter",NA,1000,1000,1000,NA,5.67499999999995,FALSE,"fixed",41
"mu",100,60.7358963727561,34.4591773639024,107.894597678795,TRUE,0.711999999999989,FALSE,"adaptive",42
"alpha",1,0.847051785815482,0.608969450184792,1.17891860207812,TRUE,0.711999999999989,FALSE,"adaptive",42
"beta",9,4.74726368901416,2.04898335995801,11.6049239815007,TRUE,0.711999999999989,FALSE,"adaptive",42
"p_hat",0.1,0.151412945806614,0.0838584769490678,0.252575923042933,TRUE,0.711999999999989,FALSE,"adaptive",42
"n_iter",NA,109.5,84,131,NA,0.711999999999989,FALSE,"adaptive",42
"mu",100,60.7571563092972,34.7788816929607,107.336575860865,TRUE,5.14100000000008,FALSE,"fixed",42
"alpha",1,0.847160590975785,0.624106303206269,1.17733986875276,TRUE,5.14100000000008,FALSE,"fixed",42
"beta",9,4.74951701719593,1.97807696611135,11.4906959695885,TRUE,5.14100000000008,FALSE,"fixed",42
"p_hat",0.1,0.151368481496745,0.0847741007539078,0.254281605692497,TRUE,5.14100000000008,FALSE,"fixed",42
"n_iter",NA,1000,1000,1000,NA,5.14100000000008,FALSE,"fixed",42
"mu",100,51.0098198489766,36.3053541288321,70.7140968463129,FALSE,0.658000000000015,FALSE,"adaptive",43
"alpha",1,0.698566255125296,0.506340710658725,0.956019427663217,FALSE,0.658000000000015,FALSE,"adaptive",43
"beta",9,2.91533861568218,1.60508114260154,5.57149212345884,FALSE,0.658000000000015,FALSE,"adaptive",43
"p_hat",0.1,0.193299569329619,0.141463623691448,0.262816072138825,FALSE,0.658000000000015,FALSE,"adaptive",43
"n_iter",NA,93,67,116,NA,0.658000000000015,FALSE,"adaptive",43
"mu",100,51.0083021956352,37.586305306428,72.6601350352471,FALSE,5.28399999999999,FALSE,"fixed",43
"alpha",1,0.698539549235982,0.514128040272332,0.969944060698512,FALSE,5.28399999999999,FALSE,"fixed",43
"beta",9,2.91521211981552,1.59326223713461,5.60945404246429,FALSE,5.28399999999999,FALSE,"fixed",43
"p_hat",0.1,0.193300374018043,0.137988812089246,0.261120023896512,FALSE,5.28399999999999,FALSE,"fixed",43
"n_iter",NA,1000,1000,1000,NA,5.28399999999999,FALSE,"fixed",43
"mu",100,97.3326552069199,36.0559089647823,241.429573258849,TRUE,0.989000000000033,FALSE,"adaptive",44
"alpha",1,0.937948960757432,0.699548773020621,1.26256447740994,TRUE,0.989000000000033,FALSE,"adaptive",44
"beta",9,8.4996481606497,2.14995520274248,26.9090175635153,TRUE,0.989000000000033,FALSE,"adaptive",44
"p_hat",0.1,0.0993842975803554,0.0387732727771646,0.250998923922351,TRUE,0.989000000000033,FALSE,"adaptive",44
"n_iter",NA,161,120,183,NA,0.989000000000033,FALSE,"adaptive",44
"mu",100,97.4195813839426,37.6318652977449,279.104785677499,TRUE,5.21199999999999,FALSE,"fixed",44
"alpha",1,0.938077549074186,0.727808529310971,1.28700199043294,TRUE,5.21199999999999,FALSE,"fixed",44
"beta",9,8.50919918471448,2.46614347985143,33.1608015102543,TRUE,5.21199999999999,FALSE,"fixed",44
"p_hat",0.1,0.099296080289371,0.0342433914941882,0.240322337465082,TRUE,5.21199999999999,FALSE,"fixed",44
"n_iter",NA,1000,1000,1000,NA,5.21199999999999,FALSE,"fixed",44
"mu",100,291.413575157098,2.98035512856964,21403.2882252368,TRUE,9.798,FALSE,"adaptive",45
"alpha",1,1.20910309014404,0.881611339499026,1.65336969411588,TRUE,9.798,FALSE,"adaptive",45
"beta",9,31.3611784241496,0.218822207667657,3209.47888720838,TRUE,9.798,FALSE,"adaptive",45
"p_hat",0.1,0.0371228934454686,0.000445661348005487,0.810836031324998,TRUE,9.798,FALSE,"adaptive",45
"n_iter",NA,406,361,431,NA,9.798,FALSE,"adaptive",45
"mu",100,290.724326739145,3.97993986114289,27035.5157707018,TRUE,14.1900000000001,FALSE,"fixed",45
"alpha",1,1.208898185807,0.872018723500195,1.65729329679396,TRUE,14.1900000000001,FALSE,"fixed",45
"beta",9,31.2806241249531,0.295168131219084,4249.4548836653,TRUE,14.1900000000001,FALSE,"fixed",45
"p_hat",0.1,0.0372088630372578,0.00034551777702802,0.762922225059886,TRUE,14.1900000000001,FALSE,"fixed",45
"n_iter",NA,1000,1000,1000,NA,14.1900000000001,FALSE,"fixed",45
"mu",100,41.8390086122386,29.6227761075097,60.1580574486905,FALSE,0.468000000000075,FALSE,"adaptive",46
"alpha",1,0.95447237548088,0.713411539804819,1.28857814781407,TRUE,0.468000000000075,FALSE,"adaptive",46
"beta",9,3.20156377275345,1.6457815949141,6.35995618402993,FALSE,0.468000000000075,FALSE,"adaptive",46
"p_hat",0.1,0.229659305510705,0.160694582882106,0.311148546322242,FALSE,0.468000000000075,FALSE,"adaptive",46
"n_iter",NA,82,61,101,NA,0.468000000000075,FALSE,"adaptive",46
"mu",100,41.83446465676,29.4338298115009,59.2227176892031,FALSE,4.74500000000012,FALSE,"fixed",46
"alpha",1,0.954387645462803,0.697880155668526,1.28323781872511,TRUE,4.74500000000012,FALSE,"fixed",46
"beta",9,3.20071626296191,1.62219961503908,6.1250674968476,FALSE,4.74500000000012,FALSE,"fixed",46
"p_hat",0.1,0.229690440118171,0.161410200485637,0.328520659833698,FALSE,4.74500000000012,FALSE,"fixed",46
"n_iter",NA,1000,1000,1000,NA,4.74500000000012,FALSE,"fixed",46
"mu",100,67.8323498914229,33.0156368941141,129.479862892447,TRUE,0.727000000000089,FALSE,"adaptive",47
"alpha",1,0.995906200355768,0.733915564475149,1.35198950013195,TRUE,0.727000000000089,FALSE,"adaptive",47
"beta",9,5.66070091323122,1.9612511436111,15.1447483340795,TRUE,0.727000000000089,FALSE,"adaptive",47
"p_hat",0.1,0.149611684054929,0.0764630863735994,0.283689966227135,TRUE,0.727000000000089,FALSE,"adaptive",47
"n_iter",NA,120.5,90,141,NA,0.727000000000089,FALSE,"adaptive",47
"mu",100,67.8345870518743,36.2602827149794,128.126916449223,TRUE,5.13699999999994,FALSE,"fixed",47
"alpha",1,0.995895337315407,0.759686842978456,1.32469148156068,TRUE,5.13699999999994,FALSE,"fixed",47
"beta",9,5.66090450214856,2.24386956390577,14.6193900887113,TRUE,5.13699999999994,FALSE,"fixed",47
"p_hat",0.1,0.149605720666464,0.0754296332814296,0.265841922447682,TRUE,5.13699999999994,FALSE,"fixed",47
"n_iter",NA,1000,1000,1000,NA,5.13699999999994,FALSE,"fixed",47
"mu",100,140.488360135544,27.2139303002769,798.76102921326,TRUE,1.73400000000015,FALSE,"adaptive",48
"alpha",1,0.974121792406204,0.731610740224253,1.33737141015781,TRUE,1.73400000000015,FALSE,"adaptive",48
"beta",9,12.4125073936112,1.84040080481369,103.231170349,TRUE,1.73400000000015,FALSE,"adaptive",48
"p_hat",0.1,0.0727682659219164,0.01196108246964,0.314189304058323,TRUE,1.73400000000015,FALSE,"adaptive",48
"n_iter",NA,218,174,241,NA,1.73400000000015,FALSE,"adaptive",48
"mu",100,140.274214810733,33.8974108812192,805.365272445749,TRUE,5.83100000000013,FALSE,"fixed",48
"alpha",1,0.974053397355723,0.711387913169958,1.36283427179032,TRUE,5.83100000000013,FALSE,"fixed",48
"beta",9,12.3915269963754,2.15664113587583,101.767778302482,TRUE,5.83100000000013,FALSE,"fixed",48
"p_hat",0.1,0.0728777478165173,0.0122318921909825,0.270664225637758,TRUE,5.83100000000013,FALSE,"fixed",48
"n_iter",NA,1000,1000,1000,NA,5.83100000000013,FALSE,"fixed",48
"mu",100,60.2538457263872,36.7466890981008,97.0754238634579,FALSE,0.675999999999931,FALSE,"adaptive",49
"alpha",1,0.865278419697537,0.649841149318895,1.14928997452112,TRUE,0.675999999999931,FALSE,"adaptive",49
"beta",9,4.3046092862576,1.98015731409648,9.35426101282746,TRUE,0.675999999999931,FALSE,"adaptive",49
"p_hat",0.1,0.167368900237588,0.100421586912036,0.260720834665268,FALSE,0.675999999999931,FALSE,"adaptive",49
"n_iter",NA,108,74,130,NA,0.675999999999931,FALSE,"adaptive",49
