"parameter","true","point","lwr","upr","lwr_exact","upr_exact","time","implementation","method","replicate"
"beta",0.1,0.0729575630930594,0.0493421780489577,0.107875376056493,0.0444245204982372,0.101490605687882,2.59699999999998,"Bessel","Adaptive",398
"mu",150,109.931500643539,74.3483570646018,162.544746257671,66.9382848516601,152.924716435418,2.10399999999998,"Full","Fixed",398
"beta",0.1,0.0729583802104797,0.0493428608994277,0.107876299547898,0.0444250174722949,0.101491742948665,2.10399999999998,"Full","Fixed",398
"mu",150,109.928965646331,74.3463029855711,162.541740514218,66.9367435196869,152.921187772975,1.09300000000002,"Full","Adaptive",398
"beta",0.1,0.0729567647840327,0.0493415606403988,0.107874365112697,0.0444240353182831,0.101489494249782,1.09300000000002,"Full","Adaptive",398
"mu",150,137.936769012357,93.2708525661439,203.99247698605,83.9654656593156,191.908072365399,2.75099999999998,"Bessel","Fixed",399
"beta",0.1,0.093534927595644,0.0632469672329481,0.138327307428027,0.0569369850201076,0.13013287017118,2.75099999999998,"Bessel","Fixed",399
"mu",150,137.937608451658,93.2715277625926,203.993483132306,83.9659760383879,191.909240864928,2.96000000000004,"Bessel","Adaptive",399
"beta",0.1,0.0935355260882344,0.0632474526047407,0.138328016074864,0.056937348924787,0.130133703251682,2.96000000000004,"Bessel","Adaptive",399
"mu",150,137.935876134005,93.2701212043877,203.991435619153,83.9649227439781,191.906829524031,1.93600000000004,"Full","Fixed",399
"beta",0.1,0.0935344258583624,0.0632465688264426,0.138326694759697,0.0569366800082523,0.130132171708472,1.93600000000004,"Full","Fixed",399
"mu",150,137.937155973489,93.2711801378861,203.992905095944,83.9657009835013,191.908610963476,1.04399999999998,"Full","Adaptive",399
"beta",0.1,0.093535156982205,0.0632471583728902,0.138327567858539,0.0569371244983633,0.130133189466047,1.04399999999998,"Full","Adaptive",399
"mu",150,136.3144790686,92.1744783676323,201.591997403361,82.9791053127948,189.649852824406,2.64299999999997,"Bessel","Fixed",400
"beta",0.1,0.0917553199894994,0.0620440316155366,0.135694578949109,0.0558544801142234,0.127656159864775,2.64299999999997,"Bessel","Fixed",400
"mu",150,136.316695865205,92.1762584312719,201.59466100983,82.980453126359,189.65293860405,2.41200000000003,"Bessel","Adaptive",400
"beta",0.1,0.0917569192366654,0.062045330496443,0.135696468379463,0.0558554525358088,0.127658385937522,2.41200000000003,"Bessel","Adaptive",400
"mu",150,136.315773660174,92.1755175187826,201.59355378488,82.9798924560428,189.651654864306,1.71100000000001,"Full","Fixed",400
"beta",0.1,0.0917562579223605,0.0620447936351305,0.135695686529735,0.0558550504474074,0.127657465397314,1.71100000000001,"Full","Fixed",400
"mu",150,136.317343775635,92.1773482028469,201.594193978674,82.9808471256678,189.653840425601,1.37,"Full","Adaptive",400
"beta",0.1,0.0917573372040888,0.0620460496311558,0.135696131838136,0.0558557066936614,0.127658967714516,1.37,"Full","Adaptive",400
"mu",150,165.776634298096,112.082035946772,245.194443936189,100.892139992895,230.661128603298,3.755,"Bessel","Fixed",401
"beta",0.1,0.112264040336319,0.0759020563962721,0.166045761485503,0.0683242202481483,0.156203860424489,3.755,"Bessel","Fixed",401
"mu",150,165.785082602134,112.088917683664,245.20438042736,100.897276866978,230.672888337289,3.07299999999998,"Bessel","Adaptive",401
"beta",0.1,0.112269178236826,0.0759061682178815,0.166051964917957,0.0683273439467066,0.156211012526945,3.07299999999998,"Bessel","Adaptive",401
"mu",150,165.779382035305,112.084302018604,245.197614768978,100.89381078221,230.6649532884,1.988,"Full","Fixed",401
"beta",0.1,0.112265426667169,0.0759031448498574,0.166047481295963,0.068325062963072,0.156205790371266,1.988,"Full","Fixed",401
"mu",150,165.77390766616,112.081602195778,245.187327130693,100.890482178317,230.657333154002,1.38300000000004,"Full","Adaptive",401
"beta",0.1,0.112262082621972,0.0759016634659388,0.166040829925657,0.0683230298756169,0.156201135368326,1.38300000000004,"Full","Adaptive",401
"mu",150,151.740729056287,102.597863061922,224.4223043967,92.3582734776215,211.123184634953,2.96300000000002,"Bessel","Fixed",402
"beta",0.1,0.0997813969359254,0.0674661194213706,0.147575216417901,0.0607327881149749,0.138830005756876,2.96300000000002,"Bessel","Fixed",402
"mu",150,151.741903282416,102.598812579045,224.423700752194,92.3589873966954,211.124819168137,2.83699999999999,"Bessel","Adaptive",402
"beta",0.1,0.099782159226908,0.0674667345367913,0.147576125750602,0.0607332515745568,0.138831066879259,2.83699999999999,"Bessel","Adaptive",402
"mu",150,151.741011463908,102.598091313696,224.422640472807,92.3584451550239,211.123577772793,3.43699999999995,"Full","Fixed",402
"beta",0.1,0.0997815813843358,0.0674662683330846,0.147575436281783,0.0607329002414004,0.138830262527271,3.43699999999995,"Full","Fixed",402
"mu",150,151.742352031563,102.599185737014,224.424211894734,92.3592602415413,211.125443821584,0.98399999999998,"Full","Adaptive",402
"beta",0.1,0.0997824592345069,0.0674669845849656,0.147576466209885,0.0607334339859441,0.13883148448307,0.98399999999998,"Full","Adaptive",402
"mu",150,148.36958958158,100.320437775224,219.432207442413,90.3086088183755,206.430570344785,3.60399999999998,"Bessel","Fixed",403
"beta",0.1,0.0989009344205148,0.0668720502877204,0.146270299582053,0.0601983588654674,0.137603509975562,3.60399999999998,"Bessel","Fixed",403
"mu",150,148.365152483237,100.316836047918,219.426961002433,90.3059110036042,206.424393962869,2.79599999999999,"Bessel","Adaptive",403
"beta",0.1,0.0988981531717692,0.066869815352477,0.146266961397022,0.0601966679457274,0.137599638397811,2.79599999999999,"Bessel","Adaptive",403
"mu",150,148.366816776022,100.318178725785,219.428946975008,90.3069228881689,206.426710663876,1.99900000000002,"Full","Fixed",403
"beta",0.1,0.0988992796561642,0.0668707264327076,0.146268300619568,0.0601973528561143,0.137601206456214,1.99900000000002,"Full","Fixed",403
"mu",150,148.36669998496,100.318165855407,219.428629667681,90.3068518801514,206.426548089768,1.06299999999999,"Full","Adaptive",403
"beta",0.1,0.0988991823008017,0.0668706998239048,0.146268070852022,0.0601972936515537,0.13760107095005,1.06299999999999,"Full","Adaptive",403
"mu",150,217.922085254919,147.315298370229,322.370017012771,132.596771662451,303.247398847387,2.81600000000003,"Bessel","Fixed",404
"beta",0.1,0.143462399409041,0.0969805606534269,0.212222531046709,0.0872910654940541,0.199633733324028,2.81600000000003,"Bessel","Fixed",404
"mu",150,217.923328895631,147.316299613552,322.371505403905,132.597527767125,303.249130024137,2.99900000000002,"Bessel","Adaptive",404
"beta",0.1,0.143463252744384,0.0969812523500471,0.212223542068839,0.0872915843188411,0.199634921169926,2.99900000000002,"Bessel","Adaptive",404
"mu",150,217.933657799038,147.324666744905,322.383754540622,132.603807908078,303.263507689999,2.87700000000001,"Full","Fixed",404
"beta",0.1,0.143469828925757,0.0969865503824894,0.212231404569085,0.0872955826447835,0.199644075206731,2.87700000000001,"Full","Fixed",404
"mu",150,217.922908235062,147.325294688964,322.350578248563,132.597272094837,303.248544375288,1.18299999999999,"Full","Adaptive",404
"beta",0.1,0.143462942949439,0.0969871625864985,0.212209693023633,0.0872913960072243,0.199634489891654,1.18299999999999,"Full","Adaptive",404
"mu",150,117.537458638439,79.4871620621654,173.802332663207,71.5626640192861,163.512253257592,3.34899999999999,"Bessel","Fixed",405
"beta",0.1,0.0781776043173092,0.0528692382500928,0.115601019025142,0.0475984226339453,0.108756786000673,3.34899999999999,"Bessel","Fixed",405
"mu",150,117.537028420353,79.4867959857411,173.801860781571,71.5624023229361,163.51165451777,2.83800000000002,"Bessel","Adaptive",405
"beta",0.1,0.07817750474484,0.0528691701896294,0.115600873367374,0.0475983621701356,0.108756647319544,2.83800000000002,"Bessel","Adaptive",405
"mu",150,117.540049832293,79.489262398416,173.805403367954,71.5642395311607,163.515860133425,2.67699999999996,"Full","Fixed",405
"beta",0.1,0.0781792528345621,0.052870564763437,0.115602993860909,0.0475994249126365,0.108759080756488,2.67699999999996,"Full","Fixed",405
"mu",150,117.536854392731,79.4866746812134,173.801611351133,71.5622966436958,163.511412141767,0.977000000000032,"Full","Adaptive",405
"beta",0.1,0.078177195932939,0.0528689079834177,0.115600533414726,0.0475981743345964,0.108756217531282,0.977000000000032,"Full","Adaptive",405
"mu",150,193.09442097568,130.539410028699,285.626045067432,117.501441751879,268.687400199481,2.73700000000002,"Bessel","Fixed",406
"beta",0.1,0.127671897705978,0.08631122993171,0.188852753885474,0.0776906550476684,0.177653140364288,2.73700000000002,"Bessel","Fixed",406
"mu",150,193.097611852163,130.541993683547,285.629831833251,117.503381884144,268.691841820183,2.94999999999999,"Bessel","Adaptive",406
"beta",0.1,0.12767394887493,0.0863128831071952,0.188855204860598,0.0776919021805057,0.177655995569354,2.94999999999999,"Bessel","Adaptive",406
"mu",150,193.097887069559,130.542218040908,285.630155135278,117.503549119495,268.692225019622,1.97299999999996,"Full","Fixed",406
"beta",0.1,0.12767411064632,0.0863130124549933,0.188855400427931,0.0776920004630272,0.177656220829612,1.97299999999996,"Full","Fixed",406
"mu",150,193.115188063855,130.564062670631,285.633543397137,117.514068039086,268.716308088625,1.31399999999996,"Full","Adaptive",406
"beta",0.1,0.127685776079345,0.0863276860503306,0.188857806329703,0.0776990931073229,0.177672459051368,1.31399999999996,"Full","Adaptive",406
"mu",150,167.782942466905,113.437307650216,248.164526873793,102.111983747642,233.453901186168,2.68700000000001,"Bessel","Fixed",407
"beta",0.1,0.113144215731399,0.0764963041462718,0.16734943859503,0.0688590875093465,0.157429343953451,2.68700000000001,"Bessel","Fixed",407
"mu",150,167.783058803545,113.437399932331,248.16466913264,102.112054510137,233.454063096953,2.81599999999997,"Bessel","Adaptive",407
"beta",0.1,0.113144311480286,0.0764963826420319,0.167349550112111,0.0688591457550825,0.157429477205489,2.81599999999997,"Bessel","Adaptive",407
"mu",150,167.78320810864,113.437521775088,248.164844248293,102.112145281897,233.454270935382,3.18900000000002,"Full","Fixed",407
"beta",0.1,0.113144399628522,0.0764964530189685,0.167349656906632,0.068859199337873,0.157429599919171,3.18900000000002,"Full","Fixed",407
"mu",150,167.783129208908,113.439167217178,248.161011207338,102.112097296721,233.454161121096,1.03200000000004,"Full","Adaptive",407
"beta",0.1,0.113144346300834,0.076497567625856,0.167347060790939,0.0688591669050315,0.157429525696637,1.03200000000004,"Full","Adaptive",407
"mu",150,105.68500823346,71.4786296639492,156.260983427047,64.3564247168401,147.013591750079,2.78200000000004,"Bessel","Fixed",408
"beta",0.1,0.0708654660435525,0.0479289033370569,0.104778409851225,0.0431532163992564,0.0985777156878486,2.78200000000004,"Bessel","Fixed",408
"mu",150,105.687845148642,71.4809306574461,156.26434224384,64.358149639237,147.017540658047,3.11400000000003,"Bessel","Adaptive",408
"beta",0.1,0.070867269080513,0.0479303529528502,0.104780572591865,0.0431543126041901,0.0985802255568359,3.11400000000003,"Bessel","Adaptive",408
"mu",150,105.684621619671,71.4783178257965,156.260521884609,64.3561896471412,147.0130535922,2.08699999999999,"Full","Fixed",408
"beta",0.1,0.0708652027257467,0.0479286904028862,0.104778096692138,0.0431530562924627,0.0985773491590307,2.08699999999999,"Full","Fixed",408
"mu",150,105.683260070223,71.4772335855049,156.258865918606,64.355361941238,147.011158199207,1.03500000000003,"Full","Adaptive",408
"beta",0.1,0.0708641340653643,0.0479278169987216,0.104776845917432,0.0431524064776073,0.0985758616531213,1.03500000000003,"Full","Adaptive",408
"mu",150,157.025104178448,106.168432711126,232.243075579173,95.5711924040898,218.479015952806,2.84799999999996,"Bessel","Fixed",409
"beta",0.1,0.100776140158986,0.0681371614584119,0.149049802016516,0.0613360260530744,0.140216254264898,2.84799999999996,"Bessel","Fixed",409
"mu",150,157.0252882873,106.168580436989,232.24329703027,95.5713043452267,218.479272229374,2.79000000000002,"Bessel","Adaptive",409
"beta",0.1,0.100776267998234,0.068137265369907,0.149049952863786,0.0613361037873944,0.140216432209074,2.79000000000002,"Bessel","Adaptive",409
"mu",150,157.023326530323,106.166997866629,232.24095594775,95.5701116045655,218.476541456081,1.959,"Full","Fixed",409
"beta",0.1,0.100774988325218,0.0681362302849714,0.149048431788393,0.0613353257379244,0.140214650912511,1.959,"Full","Fixed",409
"mu",150,157.022566987258,106.16707809438,232.238533694496,95.5696498037501,218.475484170766,1.01300000000003,"Full","Adaptive",409
"beta",0.1,0.100774520045429,0.0681363021927299,0.149046889302282,0.061335041036899,0.14021399905396,1.01300000000003,"Full","Adaptive",409
"mu",150,157.609951367877,106.563516643003,233.108830796225,95.9267764015981,219.293126334155,2.83600000000001,"Bessel","Fixed",410
"beta",0.1,0.104428076003655,0.0706060929557263,0.154451586276884,0.0635584784457549,0.145297673561554,2.83600000000001,"Bessel","Fixed",410
"mu",150,157.609547603989,106.5631915701,233.108347544127,95.926530845316,219.292564362663,3.35499999999996,"Bessel","Adaptive",410
"beta",0.1,0.104427797601455,0.07060586734128,0.154451256284118,0.0635583091253721,0.145297286077538,3.35499999999996,"Bessel","Adaptive",410
"mu",150,157.618813319776,106.570675293423,233.119385271152,95.9321644660753,219.305462173476,3.18899999999996,"Full","Fixed",410
"beta",0.1,0.104433948074898,0.070610836442781,0.154458579730158,0.0635620486638043,0.145305847485991,3.18899999999996,"Full","Fixed",410
"mu",150,157.611838100795,106.565873366994,233.109256506174,95.9279235010084,219.295752700581,1.04699999999997,"Full","Adaptive",410
"beta",0.1,0.104429335597783,0.0706076662338333,0.154451870669092,0.063559244262343,0.145299426933223,1.04699999999997,"Full","Adaptive",410
"mu",150,206.061237141131,139.301342050034,304.815681078522,125.385310797097,286.737163485165,4.209,"Bessel","Fixed",411
"beta",0.1,0.137625172198791,0.0930372667093855,0.203581733348966,0.0837429456847854,0.191507398712796,4.209,"Bessel","Fixed",411
"mu",150,206.061400508373,139.301485172307,304.815851223337,125.385410247993,286.737390768752,2.84399999999999,"Bessel","Adaptive",411
"beta",0.1,0.13762516896725,0.0930372566541681,0.203581745791036,0.0837429437480064,0.191507394186494,2.84399999999999,"Bessel","Adaptive",411
"mu",150,206.060770554338,139.300966063446,304.815123407745,125.385027152871,286.736513955805,2.88499999999999,"Full","Fixed",411
"beta",0.1,0.137624850875798,0.0930370064749571,0.203581352154575,0.0837427503427749,0.191506951408821,2.88499999999999,"Full","Fixed",411
"mu",150,206.063217779083,139.310463327442,304.801582790411,125.386515115986,286.739920442181,1.27300000000002,"Full","Adaptive",411
"beta",0.1,0.137626391295719,0.0930432756209457,0.203572192129683,0.0837436869061204,0.191509095685317,1.27300000000002,"Full","Adaptive",411
"mu",150,137.802732524083,93.1801470390331,203.794410016859,83.883966286058,191.721498762108,2.76400000000001,"Bessel","Fixed",412
"beta",0.1,0.0921040062600964,0.0622793508936599,0.136211245740897,0.0560660098273637,0.128142002692829,2.76400000000001,"Bessel","Fixed",412
"mu",150,137.805788457106,93.1825879505251,203.798110247458,83.8858242128456,191.725752701366,3.18900000000002,"Bessel","Adaptive",412
"beta",0.1,0.09210632626479,0.0622812432631893,0.136213968981735,0.0560674205375934,0.128145231991987,3.18900000000002,"Bessel","Adaptive",412
"mu",150,137.803695493982,93.18091936981,203.795569095348,83.8845517754928,191.722839212472,1.72199999999998,"Full","Fixed",412
"beta",0.1,0.0921047054542803,0.0622799193511298,0.13621207052295,0.0560664349802106,0.12814297592835,1.72199999999998,"Full","Fixed",412
"mu",150,137.802732648328,93.1807418777656,203.793109420155,83.8839663674497,191.721498929207,1.12700000000001,"Full","Adaptive",412
"beta",0.1,0.0921040109639618,0.0622797555479529,0.136210374639604,0.0560660126945742,0.128142009233349,1.12700000000001,"Full","Adaptive",412
"mu",150,277.545224316483,187.601643775102,410.611282453542,168.847939242815,386.242509390152,3.73699999999997,"Bessel","Fixed",413
"beta",0.1,0.182118818005001,0.123099884081383,0.269433753890549,0.110794149649706,0.253443486360296,3.73699999999997,"Bessel","Fixed",413
"mu",150,277.543821345962,187.600503810408,410.609626321512,168.847085780381,386.240556911543,5.41300000000001,"Bessel","Adaptive",413
"beta",0.1,0.18211796111573,0.12309919597547,0.269432724544843,0.110793628384634,0.253442293846825,5.41300000000001,"Bessel","Adaptive",413
"mu",150,277.560250584399,187.61380508239,410.629125456106,168.857075408517,386.26342576028,2.80599999999998,"Full","Fixed",413
"beta",0.1,0.182128470297838,0.123107668818068,0.269445275111588,0.110800018296455,0.253456922299222,2.80599999999998,"Full","Fixed",413
"mu",150,277.54331317738,187.66883006215,410.458628979397,168.846776614896,386.239849739865,2.22300000000001,"Full","Adaptive",413
"beta",0.1,0.182117627602276,0.12314410820337,0.269333472525595,0.110793425477859,0.253441829726692,2.22300000000001,"Full","Adaptive",413
"mu",150,156.631425681639,105.904235281075,231.656490847131,95.3318200309675,217.93103133231,2.73299999999995,"Bessel","Fixed",414
"beta",0.1,0.103990842411009,0.0703119617369173,0.153801643962287,0.0632927666364025,0.144688918185615,2.73299999999995,"Bessel","Fixed",414
"mu",150,156.629455997136,105.902624126077,231.654188821161,95.3306223391867,217.928289655085,3.49199999999996,"Bessel","Adaptive",414
"beta",0.1,0.103989735519668,0.0703110808970507,0.153800296560426,0.0632920936925086,0.144687377346828,3.49199999999996,"Bessel","Adaptive",414
"mu",150,156.616240950624,105.891951344616,231.638444830217,95.322587552295,217.909894348953,1.89699999999999,"Full","Fixed",414
"beta",0.1,0.103980938485596,0.0703039731173991,0.153789822806891,0.0632867450553091,0.144675131915883,1.89699999999999,"Full","Fixed",414
"mu",150,156.616717788312,105.89235251143,231.638977782991,95.322877466332,217.910558110293,1.13400000000001,"Full","Adaptive",414
"beta",0.1,0.103981249925051,0.0703042346778467,0.153790171893912,0.0632869344050408,0.144675565445062,1.13400000000001,"Full","Adaptive",414
"mu",150,123.588910241631,83.5764126339797,182.757529945763,75.2419487548505,171.935871728412,2.94299999999998,"Bessel","Fixed",415
"beta",0.1,0.0825149203508798,0.0558002808788367,0.122019315553201,0.0502357646524509,0.114794076049309,2.94299999999998,"Bessel","Fixed",415
"mu",150,123.588704464845,83.5762308093072,182.757318957699,75.2418235467821,171.935585382908,2.58100000000002,"Bessel","Adaptive",415
"beta",0.1,0.0825149403259391,0.055800307443964,0.122019316539264,0.0502357768605269,0.114794103791351,2.58100000000002,"Bessel","Adaptive",415
"mu",150,123.586477823791,83.5744331904765,182.754664528563,75.2404697212356,171.932485926346,1.791,"Full","Fixed",415
"beta",0.1,0.0825134450895722,0.0557990991615192,0.122017536534804,0.0502348677313115,0.114792022447833,1.791,"Full","Fixed",415
"mu",150,123.588425080575,83.5759950710953,182.757008168477,75.2416535940534,171.935196567096,1.21699999999998,"Full","Adaptive",415
"beta",0.1,0.0825148555292893,0.0558002457097784,0.122019200747468,0.0502357253282452,0.114793985730334,1.21699999999998,"Full","Adaptive",415
"mu",150,159.958243975459,108.15032213106,236.584037028624,97.3545590559004,222.561928895017,2.76900000000001,"Bessel","Fixed",416
"beta",0.1,0.108313341484339,0.073232379861752,0.160199353969519,0.0659221890538935,0.150704493914785,2.76900000000001,"Bessel","Fixed",416
"mu",150,159.959589134253,108.151404863166,236.58564757778,97.3553768385076,222.563801429998,3.00999999999999,"Bessel","Adaptive",416
"beta",0.1,0.108314292129178,0.0732331504338563,0.160200480382735,0.0659227670207505,0.150705817237605,3.00999999999999,"Bessel","Adaptive",416
"mu",150,159.957843813333,108.149999586247,236.583558902432,97.3543156467058,222.561371979961,1.81600000000003,"Full","Fixed",416
"beta",0.1,0.108313063308038,0.0732321546732588,0.160199023714578,0.0659220198432895,0.150704106772787,1.81600000000003,"Full","Fixed",416
"mu",150,159.958362072947,108.15120196056,236.582461713103,97.3546307899894,222.562093355905,1.67599999999999,"Full","Adaptive",416
"beta",0.1,0.108313464451573,0.0732330186885995,0.160198320260263,0.0659222637979916,0.150704665105154,1.67599999999999,"Full","Adaptive",416
"mu",150,134.820424807469,91.16502474997,199.38070543081,82.0706984056721,187.570151209265,2.91000000000003,"Bessel","Fixed",417
"beta",0.1,0.0917954745137199,0.0620717267647242,0.135752774739751,0.0558796540997379,0.127711294927702,2.91000000000003,"Bessel","Fixed",417
"mu",150,134.82119262659,91.165644607339,199.381620779906,82.0711652344684,187.571220018712,3.75799999999998,"Bessel","Adaptive",417
"beta",0.1,0.091796000822329,0.0620721521199649,0.1357534011498,0.0558799740944207,0.127712027550237,3.75799999999998,"Bessel","Adaptive",417
"mu",150,134.822817611916,91.1669619461558,199.383545977452,82.0721532577958,187.573481966037,1.86100000000005,"Full","Fixed",417
"beta",0.1,0.0917970582179923,0.0620730029745852,0.135754667788952,0.0558806169766324,0.127713499459352,1.86100000000005,"Full","Fixed",417
"mu",150,134.820856852333,91.1653704968167,199.38122714076,82.0709610744586,187.570752630208,1.36799999999999,"Full","Adaptive",417
"beta",0.1,0.0917958113368987,0.0620720022870516,0.135753168393559,0.055879858909965,0.127711763763832,1.36799999999999,"Full","Adaptive",417
"mu",150,110.134151009702,74.4849497971991,162.845396978223,67.0614973831891,153.206804636215,3.66300000000001,"Bessel","Fixed",418
"beta",0.1,0.0740263930762248,0.0500648679826718,0.109456133466135,0.0450752170880298,0.10297756906442,3.66300000000001,"Bessel","Fixed",418
"mu",150,110.134838589179,74.4855120756605,162.846201000049,67.0619154861608,153.207761692198,2.81900000000002,"Bessel","Adaptive",418
"beta",0.1,0.0740267847129767,0.050065179614569,0.109456610305393,0.0450754551759212,0.102978114250032,2.81900000000002,"Bessel","Adaptive",418
"mu",150,110.133581529581,74.484489783045,162.844718623472,67.0611511429143,153.206011916248,2,"Full","Fixed",418
"beta",0.1,0.0740260110216872,0.050064559462366,0.10945567816096,0.0450749848019702,0.102977037241404,2,"Full","Fixed",418
"mu",150,110.135791158038,74.4862603095681,162.847382102344,67.0624945062194,153.209087809856,1.02300000000002,"Full","Adaptive",418
"beta",0.1,0.0740276406562286,0.0500658853216139,0.109457598640764,0.0450759756898012,0.102979305622656,1.02300000000002,"Full","Adaptive",418
"mu",150,120.680295006872,81.6107582585181,178.453599914023,73.4735166180877,167.887073395656,2.85899999999998,"Bessel","Fixed",419
"beta",0.1,0.0818827910744126,0.0553737185873548,0.121082557667836,0.0498525182623946,0.113913063886431,2.85899999999998,"Bessel","Fixed",419
"mu",150,120.6788827967,81.6096191896517,178.451914096253,73.4726579991023,167.885107594298,2.61899999999997,"Bessel","Adaptive",419
"beta",0.1,0.0818818168328593,0.0553729306335399,0.121081399361385,0.0498519259135064,0.113911707752212,2.61899999999997,"Bessel","Adaptive",419
"mu",150,120.683461359268,81.6133234198466,178.457355188554,73.475441802027,167.891480916509,3,"Full","Fixed",419
"beta",0.1,0.0818848605361606,0.0553753848518265,0.121085034496249,0.0498537764580758,0.113915944614245,3,"Full","Fixed",419
"mu",150,120.681939723944,81.61207486661,178.455585148864,73.4745165326333,167.889362915256,1.13499999999999,"Full","Adaptive",419
"beta",0.1,0.0818840283030796,0.0553747259445557,0.121084013993188,0.0498532705479835,0.113914786058176,1.13499999999999,"Full","Adaptive",419
"mu",150,182.763849249163,123.559795216993,270.335706964469,111.220414325938,254.307284172388,3.62199999999996,"Bessel","Fixed",420
"beta",0.1,0.123850439920744,0.0837306442726169,0.183193759009188,0.0753688286771405,0.172332051164348,3.62199999999996,"Bessel","Fixed",420
"mu",150,182.763002959331,123.559112155195,270.334697846952,111.219899764489,254.306106154173,2.84400000000005,"Bessel","Adaptive",420
"beta",0.1,0.12384986023946,0.0837301755725132,0.183193069600694,0.0753684762158556,0.172331244263064,2.84400000000005,"Bessel","Adaptive",420
"mu",150,182.766727791674,123.562121527119,270.339132857513,111.222164437085,254.311291146263,3.17700000000002,"Full","Fixed",420
"beta",0.1,0.123852381435159,0.0837322121101955,0.183196072342776,0.0753700090839689,0.172334753786349,3.17700000000002,"Full","Fixed",420
"mu",150,182.76297262477,123.562087254068,270.328099054854,111.219881363842,254.306063885698,1.09000000000003,"Full","Adaptive",420
"beta",0.1,0.12384984257782,0.083732201871909,0.183188584124606,0.0753684655081427,0.172331219647496,1.09000000000003,"Full","Adaptive",420
"mu",150,165.910748166468,112.172337377538,245.393623781875,100.973701052778,230.847795280157,2.55000000000001,"Bessel","Fixed",421
"beta",0.1,0.111164332161384,0.0751582582219086,0.164419839379466,0.0676548937753751,0.154673770547394,2.55000000000001,"Bessel","Fixed",421
"mu",150,165.922109633406,112.181560388376,245.40705593584,100.980609101852,230.86361016496,3.47800000000001,"Bessel","Adaptive",421
"beta",0.1,0.111171489173974,0.075164009588487,0.164428428882698,0.0676592451503375,0.15468373319761,3.47800000000001,"Bessel","Adaptive",421
"mu",150,165.919887638493,112.179757377504,245.40442730081,100.979258055195,230.860517221791,1.90300000000002,"Full","Fixed",421
"beta",0.1,0.111170081750873,0.0751628780408251,0.164426740947612,0.0676583894366988,0.154681774065047,1.90300000000002,"Full","Fixed",421
"mu",150,165.919009555518,112.182275806701,245.396320710403,100.97872416573,230.859294945305,1.32800000000003,"Full","Adaptive",421
"beta",0.1,0.111169519185265,0.0751645995817087,0.164421310891816,0.0676580474022748,0.154680990968255,1.32800000000003,"Full","Adaptive",421
"mu",150,144.88920799709,97.9685030439194,214.281957381882,88.1925445722507,201.585871421929,3.00200000000001,"Bessel","Fixed",422
"beta",0.1,0.096389069297475,0.0651745660493658,0.142553349308013,0.0586710177231839,0.134107120871766,3.00200000000001,"Bessel","Fixed",422
"mu",150,144.888623376435,97.9680235560648,214.281276909755,88.1921890324276,201.585057720443,2.82499999999999,"Bessel","Adaptive",422
"beta",0.1,0.0963887531712264,0.0651743155178348,0.14255296222269,0.0586708255084393,0.134106680834014,2.82499999999999,"Bessel","Adaptive",422
"mu",150,144.890059739518,97.9691709904721,214.28301575975,88.1930623183571,201.587057160678,2.74000000000001,"Full","Fixed",422
"beta",0.1,0.096389837336687,0.0651751997925915,0.142554234913893,0.0586714847545348,0.134108189918839,2.74000000000001,"Full","Fixed",422
"mu",150,144.891579276686,97.9710187253638,214.283468911784,88.1939862700742,201.589172283298,1.33699999999999,"Full","Adaptive",422
"beta",0.1,0.0963906859767109,0.0651762789372347,0.142554384732647,0.0586720006644371,0.134109371288985,1.33699999999999,"Full","Adaptive",422
"mu",150,138.783444648588,93.8431311756146,205.245117753837,84.4802217033391,193.086667593837,2.71500000000003,"Bessel","Fixed",423
"beta",0.1,0.0937148488155771,0.0633684162528866,0.138593851761703,0.05704607797336,0.130383619657794,2.71500000000003,"Bessel","Fixed",423
"mu",150,138.782162627983,93.8420673120296,205.243652611124,84.4794420527541,193.084883203212,2.46999999999997,"Bessel","Adaptive",423
"beta",0.1,0.0937142716120608,0.0633679691361266,0.138593122416672,0.0570457271183267,0.130382816105795,2.46999999999997,"Bessel","Adaptive",423
"mu",150,138.78237395345,93.8422308340286,205.24392002381,84.4795705369357,193.085177369965,1.80400000000003,"Full","Fixed",423
"beta",0.1,0.0937144874197794,0.0633681482987088,0.138593368879156,0.0570458583808885,0.13038311645867,1.80400000000003,"Full","Fixed",423
"mu",150,138.781431055172,93.8414850411118,205.242762273888,84.4789973157767,193.083864794568,1.61900000000003,"Full","Adaptive",423
"beta",0.1,0.0937136955776155,0.0633674988203852,0.138592447268705,0.0570453768703795,0.130382014284851,1.61900000000003,"Full","Adaptive",423
"mu",150,140.717925119269,95.1498157497509,208.109015176144,85.6563898737566,195.779460364782,2.27600000000001,"Bessel","Fixed",424
"beta",0.1,0.0968634463599985,0.0654965462573685,0.143252244230828,0.058961735819338,0.134765156900659,2.27600000000001,"Bessel","Fixed",424
"mu",150,140.718319050171,95.1501322655284,208.109488077712,85.6566293454796,195.780008754862,2.80099999999999,"Bessel","Adaptive",424
"beta",0.1,0.0968637350290263,0.0654967805923078,0.143252585530522,0.0589619113161939,0.134765558741859,2.80099999999999,"Bessel","Adaptive",424
"mu",150,140.722707915164,95.1536764099521,208.114717897599,85.6592978429031,195.786117987425,2.99799999999999,"Full","Fixed",424
